subj_idx,response,rt,study,phase,offer,rev_con,rev_cat
308,0,1.674994941,Juror,group,amb,1,One
308,1,1.03275041,Juror,group,unfair,4,Four
308,1,0.731632746,Juror,group,unfair,4,Four
308,0,0.869508334,Juror,group,fair,2,Two
308,1,1.182705946,Juror,group,amb,4,Four
308,1,1.155498338,Juror,group,unfair,1,One
308,0,1.854486922,Juror,group,amb,3,Three
308,0,3.031638819,Juror,group,fair,0,Zero
308,1,1.6806724,Juror,group,unfair,4,Four
308,1,1.726657377,Juror,group,unfair,1,One
308,1,3.762774433,Juror,group,amb,0,Zero
308,1,2.727597358,Juror,group,unfair,4,Four
308,0,2.803703921,Juror,alone,amb,NA,Alone
308,0,1.108085948,Juror,group,fair,0,Zero
308,0,1.39493469,Juror,alone,fair,NA,Alone
308,0,2.24141906,Juror,alone,fair,NA,Alone
308,0,2.205662079,Juror,group,fair,1,One
308,0,1.040571997,Juror,group,fair,2,Two
308,1,2.582037997,Juror,alone,amb,NA,Alone
308,0,1.393277663,Juror,alone,fair,NA,Alone
308,0,2.492839914,Juror,group,fair,3,Three
308,0,1.283636716,Juror,group,fair,3,Three
308,1,2.800268043,Juror,group,unfair,0,Zero
308,1,1.616231408,Juror,group,unfair,2,Two
308,1,1.662125473,Juror,group,unfair,2,Two
308,0,1.804369939,Juror,group,fair,3,Three
308,1,1.741220418,Juror,group,amb,3,Three
308,1,1.423542826,Juror,group,amb,2,Two
308,1,2.560158899,Juror,group,amb,0,Zero
308,1,3.715259014,Juror,group,amb,4,Four
308,1,1.858664956,Juror,group,fair,0,Zero
308,0,2.310679914,Juror,group,amb,0,Zero
308,0,1.550062368,Juror,alone,unfair,NA,Alone
308,0,1.41148712,Juror,alone,amb,NA,Alone
308,1,1.542661296,Juror,alone,unfair,NA,Alone
308,0,2.3443241,Juror,group,amb,3,Three
308,1,4.302511598,Juror,group,fair,4,Four
308,1,2.812691137,Juror,group,fair,4,Four
308,1,1.584440457,Juror,group,fair,1,One
308,1,2.020540894,Juror,group,amb,4,Four
308,1,1.334384745,Juror,alone,unfair,NA,Alone
308,0,1.3317666,Juror,group,amb,2,Two
308,0,2.11937375,Juror,group,amb,3,Three
308,0,1.795855494,Juror,group,amb,2,Two
308,1,1.213503542,Juror,group,unfair,4,Four
308,1,2.49226777,Juror,group,unfair,2,Two
308,0,1.045386776,Juror,group,fair,2,Two
308,1,2.37860486,Juror,group,unfair,4,Four
308,1,2.44824158,Juror,group,unfair,2,Two
308,0,3.030017649,Juror,group,fair,4,Four
308,0,1.586829989,Juror,group,fair,2,Two
308,0,1.888616718,Juror,group,amb,1,One
308,1,4.4884843,Juror,group,unfair,1,One
308,1,2.485483298,Juror,group,amb,2,Two
308,0,1.127606497,Juror,group,fair,4,Four
308,1,2.279080533,Juror,alone,amb,NA,Alone
308,1,1.761324539,Juror,group,unfair,0,Zero
308,0,1.150865506,Juror,group,fair,0,Zero
308,0,2.964735863,Juror,group,fair,3,Three
308,0,2.613984339,Juror,group,amb,1,One
308,1,1.011145336,Juror,group,unfair,1,One
308,1,4.095981866,Juror,group,unfair,0,Zero
308,0,2.043616094,Juror,group,fair,4,Four
308,0,1.42916539,Juror,group,fair,4,Four
308,0,1.260200747,Juror,alone,fair,NA,Alone
308,0,2.488892714,Juror,alone,fair,NA,Alone
308,1,2.833120603,Juror,group,unfair,4,Four
308,0,2.450569573,Juror,group,fair,3,Three
308,1,1.892617426,Juror,alone,amb,NA,Alone
308,1,2.110382294,Juror,group,amb,1,One
308,0,1.15752497,Juror,group,fair,4,Four
308,1,1.040343629,Juror,group,unfair,4,Four
308,1,2.801863117,Juror,group,amb,1,One
308,1,1.005236813,Juror,group,unfair,3,Three
308,0,1.712120176,Juror,group,fair,1,One
308,0,0.839946311,Juror,group,fair,2,Two
308,1,1.288877288,Juror,alone,unfair,NA,Alone
308,1,2.837583148,Juror,group,amb,3,Three
308,1,1.964490573,Juror,group,amb,0,Zero
308,0,2.623132593,Juror,group,amb,2,Two
308,0,1.823128927,Juror,group,amb,4,Four
308,1,3.7308374,Juror,group,amb,0,Zero
308,1,3.601155184,Juror,alone,unfair,NA,Alone
308,0,0.87322193,Juror,alone,fair,NA,Alone
308,0,0.788944136,Juror,group,fair,4,Four
308,0,1.48530371,Juror,group,amb,4,Four
308,0,0.741572624,Juror,group,fair,3,Three
308,1,1.031519876,Juror,group,unfair,2,Two
308,1,1.897753464,Juror,group,unfair,1,One
308,1,1.037424837,Juror,group,unfair,2,Two
308,1,2.455837621,Juror,group,unfair,0,Zero
308,0,1.156986101,Juror,group,fair,1,One
308,1,1.41615626,Juror,alone,amb,NA,Alone
308,0,1.870930798,Juror,group,fair,3,Three
308,0,2.361278983,Juror,group,amb,0,Zero
308,0,0.971033347,Juror,group,fair,3,Three
308,0,1.251837486,Juror,group,fair,3,Three
308,0,0.996326049,Juror,group,fair,4,Four
308,1,0.940742118,Juror,group,unfair,0,Zero
308,0,1.058659961,Juror,group,fair,2,Two
308,1,1.537821335,Juror,group,unfair,1,One
308,1,2.686780314,Juror,group,unfair,1,One
308,0,1.303651679,Juror,group,fair,4,Four
308,0,1.392180527,Juror,group,fair,2,Two
308,0,1.336548618,Juror,alone,fair,NA,Alone
308,0,1.096165267,Juror,alone,fair,NA,Alone
308,1,1.038367382,Juror,group,unfair,1,One
308,1,1.839826801,Juror,group,unfair,1,One
308,0,1.423958702,Juror,group,fair,1,One
308,1,1.017921503,Juror,group,unfair,3,Three
308,0,1.088123094,Juror,group,fair,4,Four
308,0,1.180046004,Juror,group,fair,0,Zero
308,1,1.588027177,Juror,group,amb,1,One
308,1,3.167888263,Juror,group,unfair,2,Two
308,0,0.85791241,Juror,group,fair,1,One
308,0,0.693464514,Juror,group,fair,3,Three
308,1,1.221439594,Juror,group,amb,4,Four
308,0,1.115658963,Juror,group,fair,2,Two
308,0,1.559216821,Juror,alone,amb,NA,Alone
308,0,1.507088604,Juror,group,amb,2,Two
308,0,1.796921291,Juror,group,amb,0,Zero
308,1,1.006085683,Juror,group,amb,1,One
308,0,2.275223743,Juror,group,fair,0,Zero
308,1,1.495651018,Juror,group,unfair,2,Two
308,1,1.626625219,Juror,alone,unfair,NA,Alone
308,0,1.342217769,Juror,alone,fair,NA,Alone
308,0,1.854151132,Juror,group,fair,1,One
308,1,1.685419117,Juror,group,unfair,0,Zero
308,0,1.818307017,Juror,group,amb,0,Zero
308,1,2.710708421,Juror,group,amb,4,Four
308,0,1.365778958,Juror,group,amb,2,Two
308,0,1.9739356,Juror,group,fair,3,Three
308,1,0.771739172,Juror,group,unfair,2,Two
308,0,0.990439992,Juror,group,fair,0,Zero
308,1,2.264673814,Juror,group,unfair,0,Zero
308,0,2.208400606,Juror,alone,fair,NA,Alone
308,1,2.986350533,Juror,group,unfair,0,Zero
308,0,1.10903468,Juror,group,fair,1,One
308,0,2.033502567,Juror,group,amb,2,Two
308,1,2.068331772,Juror,group,fair,1,One
308,1,3.40793192,Juror,group,unfair,4,Four
308,1,0.905378808,Juror,group,unfair,1,One
308,0,1.854976454,Juror,group,fair,0,Zero
308,0,1.525527025,Juror,group,amb,2,Two
308,0,1.087733395,Juror,group,fair,3,Three
308,1,1.31259225,Juror,group,amb,3,Three
308,0,2.094397415,Juror,group,fair,4,Four
308,1,1.824325881,Juror,group,unfair,1,One
308,0,1.290929817,Juror,group,amb,2,Two
308,0,2.089966743,Juror,group,amb,4,Four
308,1,1.857219151,Juror,group,unfair,3,Three
308,1,1.248430309,Juror,group,amb,3,Three
308,1,1.043434939,Juror,group,unfair,1,One
308,1,1.319497132,Juror,group,unfair,0,Zero
308,1,1.646560323,Juror,group,unfair,2,Two
308,0,1.453650767,Juror,group,fair,3,Three
308,0,1.662181827,Juror,group,fair,4,Four
308,1,3.074553044,Juror,group,unfair,0,Zero
308,1,1.003163397,Juror,group,unfair,0,Zero
308,0,0.954750709,Juror,group,fair,0,Zero
308,0,0.608848111,Juror,group,fair,0,Zero
308,0,2.50898843,Juror,group,fair,2,Two
308,1,3.68182739,Juror,group,amb,4,Four
308,0,1.12491386,Juror,group,fair,3,Three
308,1,2.05990752,Juror,group,amb,1,One
308,1,1.451324757,Juror,group,unfair,3,Three
308,0,1.273095097,Juror,group,fair,0,Zero
308,1,0.811919079,Juror,group,unfair,0,Zero
308,0,0.900733609,Juror,alone,fair,NA,Alone
308,1,1.636933319,Juror,alone,amb,NA,Alone
308,0,1.923071228,Juror,group,fair,1,One
308,0,1.016308497,Juror,group,fair,2,Two
308,0,1.319352854,Juror,alone,amb,NA,Alone
308,0,0.772724551,Juror,alone,fair,NA,Alone
308,1,0.919708989,Juror,alone,unfair,NA,Alone
308,1,1.283868794,Juror,group,amb,1,One
308,0,1.966333855,Juror,group,amb,4,Four
308,0,1.049819035,Juror,group,fair,1,One
308,0,0.685557667,Juror,group,fair,3,Three
308,1,2.317744421,Juror,group,unfair,1,One
308,1,2.007721394,Juror,group,amb,0,Zero
308,1,1.110550968,Juror,group,unfair,1,One
308,1,2.281103883,Juror,group,amb,1,One
308,1,2.360848285,Juror,group,unfair,4,Four
308,0,1.013036948,Juror,group,amb,0,Zero
308,0,1.050662928,Juror,group,fair,3,Three
308,0,1.554586715,Juror,group,amb,1,One
308,1,1.86952231,Juror,group,unfair,3,Three
308,1,1.827214151,Juror,group,unfair,0,Zero
308,0,1.848082911,Juror,group,fair,4,Four
308,0,4.845902827,Juror,group,unfair,3,Three
308,0,3.615573296,Juror,group,unfair,3,Three
308,0,1.908777458,Juror,group,amb,3,Three
308,0,1.516495054,Juror,group,fair,0,Zero
308,0,4.588353869,Juror,group,fair,4,Four
308,0,2.609832242,Juror,group,fair,0,Zero
308,1,0.870700725,Juror,group,unfair,0,Zero
308,0,1.118754407,Juror,group,amb,0,Zero
308,1,2.339334667,Juror,group,unfair,3,Three
308,1,1.094472877,Juror,group,unfair,2,Two
308,1,1.993816574,Juror,group,amb,2,Two
308,0,4.200766813,Juror,group,fair,2,Two
308,1,2.875915593,Juror,alone,amb,NA,Alone
308,1,2.902369415,Juror,group,unfair,3,Three
308,0,1.627942973,Juror,group,fair,2,Two
308,0,2.625171208,Juror,group,amb,0,Zero
308,0,3.060151189,Juror,group,amb,0,Zero
308,0,1.292858356,Juror,group,fair,0,Zero
308,1,4.38596241,Juror,alone,unfair,NA,Alone
308,1,3.329330277,Juror,group,unfair,0,Zero
308,1,2.272219689,Juror,alone,unfair,NA,Alone
308,0,1.676707779,Juror,group,fair,1,One
308,1,1.398663689,Juror,group,amb,4,Four
308,0,1.13994091,Juror,group,fair,1,One
308,1,3.053217508,Juror,alone,unfair,NA,Alone
308,0,1.904175086,Juror,group,fair,2,Two
308,1,1.543445927,Juror,group,amb,3,Three
308,1,2.252366136,Juror,group,unfair,4,Four
308,1,2.059891712,Juror,group,unfair,2,Two
308,1,1.457494312,Juror,group,unfair,3,Three
308,1,0.804677819,Juror,group,unfair,0,Zero
308,1,3.042048427,Juror,group,unfair,1,One
308,0,4.393379889,Juror,group,amb,4,Four
308,1,0.637711863,Juror,group,unfair,1,One
308,1,0.734827269,Juror,group,unfair,1,One
308,0,0.88845922,Juror,group,fair,3,Three
308,1,1.267184486,Juror,group,unfair,3,Three
308,1,1.086938815,Juror,group,unfair,0,Zero
308,0,1.741500996,Juror,group,fair,3,Three
308,0,0.843912173,Juror,group,fair,0,Zero
308,1,0.634335378,Juror,group,unfair,2,Two
308,1,1.770977839,Juror,group,unfair,2,Two
308,0,1.519018523,Juror,group,amb,3,Three
308,1,2.22437588,Juror,group,amb,1,One
308,0,2.434314624,Juror,group,fair,3,Three
308,0,4.382745972,Juror,group,fair,0,Zero
308,0,1.760168058,Juror,group,amb,0,Zero
308,1,1.85043984,Juror,group,amb,0,Zero
308,1,2.946762314,Juror,group,unfair,4,Four
308,1,1.700756571,Juror,group,unfair,2,Two
308,1,2.088092934,Juror,group,amb,0,Zero
308,1,1.21292543,Juror,group,unfair,3,Three
308,1,1.133737539,Juror,group,amb,3,Three
308,1,0.974667404,Juror,group,unfair,0,Zero
308,0,1.539932111,Juror,group,fair,3,Three
308,0,1.767629359,Juror,group,amb,0,Zero
308,1,2.58670035,Juror,group,amb,4,Four
308,0,1.208772841,Juror,group,fair,2,Two
308,1,1.645492693,Juror,group,unfair,2,Two
308,0,1.955245776,Juror,group,amb,2,Two
308,0,3.173543937,Juror,group,amb,3,Three
308,1,1.455098534,Juror,group,amb,3,Three
308,0,3.216506168,Juror,alone,amb,NA,Alone
308,1,2.634805658,Juror,group,fair,0,Zero
308,1,0.809759953,Juror,alone,unfair,NA,Alone
308,1,1.155930243,Juror,group,amb,3,Three
308,0,0.954663904,Juror,group,fair,4,Four
308,1,3.136416537,Juror,group,fair,4,Four
308,1,1.432428461,Juror,group,unfair,4,Four
308,1,1.196726481,Juror,alone,amb,NA,Alone
308,0,2.559874369,Juror,group,fair,4,Four
308,1,3.649424981,Juror,group,amb,1,One
308,1,2.121351227,Juror,group,fair,4,Four
308,1,2.196268602,Juror,group,amb,1,One
308,0,2.001251505,Juror,group,amb,4,Four
308,0,3.359138568,Juror,alone,fair,NA,Alone
308,1,2.904823314,Juror,group,fair,1,One
308,1,3.072485019,Juror,group,amb,1,One
308,1,1.925044964,Juror,group,unfair,4,Four
308,1,3.650812197,Juror,group,fair,2,Two
308,1,2.000674019,Juror,group,unfair,3,Three
308,1,2.228394745,Juror,group,unfair,0,Zero
308,0,0.822021759,Juror,group,amb,0,Zero
308,1,3.011002165,Juror,group,fair,3,Three
308,1,1.526123284,Juror,group,amb,4,Four
308,1,1.420809141,Juror,group,unfair,4,Four
308,0,1.986599483,Juror,group,amb,2,Two
308,1,1.000015064,Juror,group,amb,1,One
308,1,1.583429258,Juror,group,unfair,3,Three
308,1,0.924821026,Juror,group,amb,2,Two
308,0,1.197846089,Juror,group,amb,4,Four
308,0,2.320168996,Juror,group,amb,1,One
308,1,3.972680588,Juror,group,unfair,2,Two
308,1,1.840152628,Juror,group,unfair,3,Three
308,1,3.82757131,Juror,group,fair,0,Zero
308,1,3.204618686,Juror,group,unfair,4,Four
308,0,1.335919813,Juror,group,fair,1,One
308,1,0.856321385,Juror,group,unfair,4,Four
308,1,1.36438665,Juror,group,unfair,2,Two
308,1,0.899349283,Juror,group,fair,4,Four
308,1,1.313790078,Juror,group,amb,4,Four
308,1,1.138369168,Juror,alone,unfair,NA,Alone
308,1,1.427732928,Juror,group,amb,2,Two
308,1,1.258816436,Juror,alone,unfair,NA,Alone
308,1,2.080559191,Juror,group,amb,4,Four
308,1,1.613239044,Juror,group,amb,0,Zero
308,1,4.147379079,Juror,group,fair,4,Four
308,0,3.644515412,Juror,group,fair,2,Two
308,1,1.244588203,Juror,group,unfair,3,Three
308,1,1.101061854,Juror,group,amb,2,Two
308,1,0.812460904,Juror,alone,amb,NA,Alone
308,1,1.566357045,Juror,group,amb,0,Zero
308,1,1.571942904,Juror,alone,unfair,NA,Alone
308,0,3.288971684,Juror,group,fair,0,Zero
308,1,4.857218642,Juror,group,unfair,3,Three
308,1,4.302832872,Juror,group,unfair,3,Three
308,1,1.434991466,Juror,group,fair,4,Four
308,0,4.878117142,Juror,group,fair,2,Two
308,1,1.655565198,Juror,group,amb,4,Four
308,0,2.238178464,Juror,group,fair,1,One
308,0,0.63429418,Juror,group,fair,2,Two
308,0,1.080391933,Juror,group,fair,3,Three
308,0,1.275775761,Juror,group,fair,1,One
308,1,1.162257276,Juror,group,unfair,0,Zero
308,1,2.940531282,Juror,group,unfair,4,Four
308,0,2.216521445,Juror,group,fair,1,One
308,1,3.344915876,Juror,group,fair,3,Three
308,1,3.147270213,Juror,group,fair,3,Three
308,1,1.027399309,Juror,group,unfair,4,Four
308,1,1.172445581,Juror,group,unfair,3,Three
308,1,1.377565205,Juror,group,unfair,4,Four
308,0,3.175625781,Juror,group,unfair,0,Zero
308,0,2.58676885,Juror,group,fair,2,Two
308,1,1.806410838,Juror,group,amb,1,One
308,1,2.325542655,Juror,group,unfair,2,Two
308,1,2.104591528,Juror,group,amb,3,Three
308,1,2.550940535,Juror,group,amb,2,Two
308,1,1.016761586,Juror,group,unfair,4,Four
308,1,2.926962047,Juror,group,amb,3,Three
308,1,3.310835755,Juror,group,fair,1,One
308,0,4.04281001,Juror,group,fair,0,Zero
308,1,4.185243741,Juror,group,unfair,3,Three
308,1,2.555019407,Juror,alone,amb,NA,Alone
308,0,0.994695386,Juror,group,unfair,1,One
308,1,4.234666959,Juror,group,amb,2,Two
308,0,0.809725862,Juror,group,unfair,1,One
308,0,1.068639898,Juror,group,unfair,0,Zero
308,1,0.836846497,Juror,group,unfair,4,Four
308,1,2.126503352,Juror,group,unfair,3,Three
308,1,1.044798577,Juror,group,amb,4,Four
308,1,1.131359301,Juror,group,amb,4,Four
308,1,1.482099636,Juror,group,amb,3,Three
308,1,1.26953084,Juror,group,amb,3,Three
308,1,1.697569237,Juror,group,amb,0,Zero
308,1,0.963445368,Juror,group,unfair,3,Three
308,1,1.715967543,Juror,group,amb,0,Zero
308,0,2.308926035,Juror,alone,fair,NA,Alone
308,1,0.968257,Juror,group,unfair,1,One
309,0,2.059374493,Juror,group,unfair,0,Zero
309,0,1.189887496,Juror,group,unfair,2,Two
309,0,0.771301177,Juror,group,unfair,0,Zero
309,0,2.359878991,Juror,group,fair,3,Three
309,0,0.979489432,Juror,group,fair,2,Two
309,0,0.734551299,Juror,group,fair,3,Three
309,0,2.31001997,Juror,group,unfair,0,Zero
309,0,1.480647622,Juror,group,fair,3,Three
309,1,1.765585807,Juror,alone,unfair,NA,Alone
309,0,1.517070004,Juror,group,amb,0,Zero
309,0,1.612290852,Juror,group,amb,3,Three
309,0,1.917674003,Juror,group,amb,1,One
309,0,1.230905409,Juror,group,fair,1,One
309,0,1.355079117,Juror,group,fair,0,Zero
309,0,0.983444411,Juror,group,amb,1,One
309,0,0.996406055,Juror,alone,fair,NA,Alone
309,0,0.781515341,Juror,alone,unfair,NA,Alone
309,0,0.783762093,Juror,group,fair,2,Two
309,0,1.067541998,Juror,group,fair,2,Two
309,0,2.242702489,Juror,group,amb,3,Three
309,0,1.745339658,Juror,group,unfair,4,Four
309,1,2.936026787,Juror,group,amb,0,Zero
309,0,2.547630028,Juror,group,unfair,3,Three
309,0,2.219064646,Juror,group,fair,2,Two
309,0,1.343378429,Juror,group,unfair,1,One
309,0,2.562557438,Juror,group,unfair,0,Zero
309,1,1.823828475,Juror,alone,unfair,NA,Alone
309,0,2.537701956,Juror,group,fair,3,Three
309,0,2.11448173,Juror,group,unfair,1,One
309,0,0.87041465,Juror,group,unfair,0,Zero
309,0,0.507131853,Juror,group,fair,0,Zero
309,0,2.836726677,Juror,group,unfair,4,Four
309,0,1.461599798,Juror,group,unfair,2,Two
309,0,2.016544938,Juror,group,fair,2,Two
309,0,0.841699823,Juror,alone,unfair,NA,Alone
309,0,1.088009452,Juror,alone,amb,NA,Alone
309,0,0.644378214,Juror,group,unfair,1,One
309,0,0.837684228,Juror,group,unfair,2,Two
309,1,0.762570495,Juror,group,fair,4,Four
309,0,0.562308097,Juror,group,amb,0,Zero
309,0,2.378876232,Juror,alone,fair,NA,Alone
309,0,0.484416074,Juror,group,amb,0,Zero
309,0,1.537062331,Juror,group,amb,4,Four
309,0,1.298520248,Juror,group,amb,0,Zero
309,0,0.922918093,Juror,group,fair,1,One
309,1,3.010254939,Juror,group,unfair,4,Four
309,0,0.80902976,Juror,group,unfair,2,Two
309,0,0.972223707,Juror,group,fair,1,One
309,0,0.715403691,Juror,group,amb,0,Zero
309,0,0.502912977,Juror,group,unfair,1,One
309,0,0.349176176,Juror,group,unfair,2,Two
309,0,0.598233454,Juror,group,amb,1,One
309,0,0.848572911,Juror,group,fair,3,Three
309,0,0.537095709,Juror,group,unfair,1,One
309,0,0.696313937,Juror,group,amb,1,One
309,1,1.84490078,Juror,group,amb,4,Four
309,0,0.581883075,Juror,group,amb,0,Zero
309,0,2.965051065,Juror,alone,fair,NA,Alone
309,0,2.217079727,Juror,group,amb,3,Three
309,0,0.791342596,Juror,group,amb,2,Two
309,0,1.269675965,Juror,group,fair,4,Four
309,0,0.675820534,Juror,group,fair,0,Zero
309,0,0.959093743,Juror,group,unfair,4,Four
309,0,1.126436903,Juror,group,fair,3,Three
309,0,0.722914989,Juror,group,unfair,3,Three
309,0,0.530741262,Juror,group,fair,1,One
309,0,0.574480757,Juror,alone,amb,NA,Alone
309,0,0.578873891,Juror,group,unfair,1,One
309,0,0.721264335,Juror,group,amb,2,Two
309,0,0.629341934,Juror,group,fair,0,Zero
309,0,0.640612272,Juror,group,unfair,2,Two
309,0,1.043898283,Juror,group,fair,2,Two
309,0,0.425152341,Juror,group,amb,2,Two
309,0,0.716933118,Juror,group,fair,0,Zero
309,0,1.129299951,Juror,group,amb,3,Three
309,0,1.110215981,Juror,group,unfair,3,Three
309,0,0.856097089,Juror,alone,unfair,NA,Alone
309,0,0.344422487,Juror,group,fair,2,Two
309,0,0.361534006,Juror,group,amb,4,Four
309,0,0.498724616,Juror,alone,unfair,NA,Alone
309,0,0.446323319,Juror,group,fair,0,Zero
309,0,0.684551239,Juror,group,fair,0,Zero
309,0,0.379506844,Juror,group,fair,1,One
309,0,0.386330598,Juror,group,fair,4,Four
309,0,0.609323585,Juror,group,amb,3,Three
309,0,0.324341558,Juror,group,fair,0,Zero
309,0,0.895748964,Juror,group,unfair,0,Zero
309,0,0.440546496,Juror,group,unfair,0,Zero
309,0,0.709291311,Juror,alone,amb,NA,Alone
309,0,0.667070192,Juror,group,amb,1,One
309,0,0.90643213,Juror,group,unfair,0,Zero
309,0,0.474182599,Juror,alone,fair,NA,Alone
309,0,0.558102543,Juror,group,fair,2,Two
309,0,0.510069359,Juror,group,amb,0,Zero
309,0,0.610859851,Juror,group,unfair,0,Zero
309,0,0.980625279,Juror,group,unfair,3,Three
309,0,0.565826234,Juror,group,fair,2,Two
309,0,0.509375336,Juror,group,unfair,1,One
309,0,0.484215695,Juror,group,unfair,3,Three
309,0,0.67450229,Juror,group,fair,2,Two
309,0,0.415586951,Juror,group,amb,3,Three
309,0,1.237055809,Juror,group,fair,0,Zero
309,0,0.850912893,Juror,group,amb,3,Three
309,0,0.744057582,Juror,group,unfair,2,Two
309,0,0.647368136,Juror,group,unfair,1,One
309,0,1.286307337,Juror,group,amb,4,Four
309,0,1.889806569,Juror,group,fair,3,Three
309,0,0.768269009,Juror,group,amb,1,One
309,0,1.347179796,Juror,group,amb,4,Four
309,0,1.311115942,Juror,group,amb,1,One
309,0,0.565084549,Juror,group,fair,2,Two
309,0,0.686233339,Juror,group,amb,3,Three
309,0,0.738117563,Juror,group,amb,4,Four
309,0,0.583970451,Juror,group,fair,1,One
309,0,0.536229426,Juror,group,unfair,0,Zero
309,0,0.49063822,Juror,group,unfair,2,Two
309,0,0.567253529,Juror,group,amb,3,Three
309,0,0.54813885,Juror,group,unfair,2,Two
309,0,0.502463887,Juror,group,fair,3,Three
309,0,0.428832392,Juror,group,unfair,3,Three
309,0,0.447098873,Juror,group,unfair,1,One
309,0,0.471249788,Juror,group,amb,0,Zero
309,0,0.427198672,Juror,group,unfair,2,Two
309,0,0.464056514,Juror,group,amb,0,Zero
309,0,0.431204691,Juror,group,amb,0,Zero
309,0,0.624723793,Juror,group,unfair,2,Two
309,0,0.499313088,Juror,group,fair,3,Three
309,0,1.676238383,Juror,group,unfair,3,Three
309,0,1.086825703,Juror,group,amb,0,Zero
309,0,0.811862219,Juror,group,unfair,4,Four
309,0,0.690118177,Juror,group,unfair,4,Four
309,0,0.959837368,Juror,group,fair,4,Four
309,0,0.505583648,Juror,group,unfair,4,Four
309,0,0.885247873,Juror,group,amb,2,Two
309,0,0.480136154,Juror,group,fair,3,Three
309,0,0.627301934,Juror,group,fair,4,Four
309,0,0.556049591,Juror,group,unfair,0,Zero
309,0,0.687151339,Juror,alone,fair,NA,Alone
309,0,0.704089566,Juror,group,amb,2,Two
309,0,0.457563744,Juror,group,unfair,2,Two
309,0,1.123097333,Juror,group,amb,4,Four
309,0,0.462840349,Juror,group,amb,4,Four
309,0,0.680584635,Juror,group,fair,0,Zero
309,0,0.510595388,Juror,group,fair,1,One
309,0,0.411297728,Juror,group,fair,1,One
309,0,0.637388046,Juror,group,fair,1,One
309,0,0.584780377,Juror,group,unfair,2,Two
309,0,0.608191641,Juror,group,amb,4,Four
309,0,0.38685852,Juror,group,amb,0,Zero
309,0,0.407442149,Juror,group,unfair,0,Zero
309,0,0.666161739,Juror,group,fair,1,One
309,0,0.608104222,Juror,group,amb,1,One
309,0,0.491714485,Juror,group,amb,1,One
309,0,0.592041519,Juror,group,amb,1,One
309,0,0.671289615,Juror,group,amb,0,Zero
309,0,0.432772386,Juror,group,unfair,4,Four
309,0,1.561688418,Juror,group,fair,1,One
309,0,0.560112704,Juror,group,unfair,4,Four
309,0,0.926975921,Juror,group,unfair,4,Four
309,0,0.344793259,Juror,group,fair,1,One
309,0,1.330385701,Juror,group,fair,3,Three
309,0,1.988915128,Juror,group,unfair,3,Three
309,0,0.866490352,Juror,group,amb,4,Four
309,0,0.626667246,Juror,group,amb,4,Four
309,0,0.881435118,Juror,group,unfair,3,Three
309,0,0.542004811,Juror,alone,unfair,NA,Alone
309,0,0.858851225,Juror,alone,unfair,NA,Alone
309,0,0.454223341,Juror,alone,amb,NA,Alone
309,0,0.534086501,Juror,group,unfair,0,Zero
309,0,0.517153326,Juror,group,fair,0,Zero
309,0,0.37958208,Juror,group,amb,2,Two
309,0,0.703455559,Juror,group,amb,0,Zero
309,0,0.541039526,Juror,group,fair,0,Zero
309,0,0.743497629,Juror,alone,amb,NA,Alone
309,0,1.077821352,Juror,group,fair,0,Zero
309,0,0.655368895,Juror,group,unfair,1,One
309,0,0.444072009,Juror,group,amb,4,Four
309,0,0.651721524,Juror,group,unfair,3,Three
309,0,0.698162383,Juror,group,amb,2,Two
309,0,0.555626315,Juror,group,amb,2,Two
309,0,0.45595999,Juror,group,unfair,3,Three
309,0,0.417813255,Juror,group,unfair,3,Three
309,0,0.475004022,Juror,group,fair,2,Two
309,0,0.366763227,Juror,group,fair,3,Three
309,0,0.500483814,Juror,group,amb,0,Zero
309,0,0.623679061,Juror,group,fair,4,Four
309,0,0.504054727,Juror,group,unfair,0,Zero
309,0,0.619320964,Juror,group,fair,4,Four
309,0,0.971462022,Juror,group,unfair,4,Four
309,0,1.455964368,Juror,alone,unfair,NA,Alone
309,0,0.677682096,Juror,alone,unfair,NA,Alone
309,0,0.524973536,Juror,group,fair,2,Two
309,0,0.486863884,Juror,group,unfair,2,Two
309,0,0.656286302,Juror,group,unfair,3,Three
309,0,0.393841831,Juror,group,amb,4,Four
309,0,1.036630259,Juror,group,unfair,0,Zero
309,0,1.332323352,Juror,group,unfair,4,Four
309,0,0.889856905,Juror,group,unfair,3,Three
309,0,0.656502926,Juror,group,unfair,3,Three
309,0,0.498523764,Juror,group,fair,1,One
309,0,0.847364544,Juror,group,fair,0,Zero
309,0,1.289576659,Juror,group,amb,1,One
309,0,0.701230768,Juror,group,amb,1,One
309,0,0.546819282,Juror,group,fair,0,Zero
309,0,0.601138945,Juror,group,amb,4,Four
309,0,1.031968009,Juror,group,unfair,1,One
309,0,0.517877412,Juror,alone,amb,NA,Alone
309,0,0.844589297,Juror,group,amb,4,Four
309,0,0.65226915,Juror,group,amb,2,Two
309,0,0.560779652,Juror,group,fair,3,Three
309,0,1.085723332,Juror,group,unfair,4,Four
309,0,0.56742197,Juror,group,amb,1,One
309,0,0.669857754,Juror,group,unfair,4,Four
309,0,0.550252392,Juror,group,fair,0,Zero
309,0,0.811182269,Juror,group,amb,1,One
309,0,0.449966982,Juror,alone,amb,NA,Alone
309,0,0.649458074,Juror,group,unfair,3,Three
